"E sa gjall me fryme un jam,","gegë"
"Kurr Shqypni, s'kam me t'harrue,","gegë"
"Edhe n'vorr me t'permende kam.","gegë"
"E n'kjoftë se lypet prej s'hyjnueshmes Mni,","gegë"
"Qi flije t'bahet ndo'i shqyptar m'therore,","gegë"
"Qe, mue tek m'kini, merrni e m'bani fli","gegë"
"Për shqyptari, me shue çdo mni mizore. -","gegë"
"Dhe e lirë do të jetë Shqipëria jote prapë.","toskë"
"Sod a kurr me i rá Sulltanit ! Sod a kurr turkut me i rá, Turk e Shkjá sod me u perlá","gegë"
"Varri yt siç i ka hije do nderohet mot e jetë.","toskë"
"Nëpër shekuj do të rrojnë emri dhe veprat e tua.","toskë"
"Paqa e pergjithtë vêhet në rrezik per tanë Europën","toskë"
"Pra, vraponi, o miq të mi, mëmëdhetarë vraponi,","toskë"
"Me një qëllim, një dëshirë, përpara për Shqipërinë!","toskë"
"O vëllezër shqipëtarë, o ju bij të mëmëdheut,","toskë"
"S' ká me thanë tash ktû fjalë boshe, Per shka don me bâ adalet:","gegë"
"Ne të gjithë një komb jemi, një gjak, një fis e një farë,","toskë"
"Të gjithë të njëjtit shpirt e të njëjtës zemër jemi,","toskë"
"Pse edh' âsht kjo mâ e mbramja herë, Qi po t' bje me u pré e me u therë","gegë"
"Të gjithë të njëjtit shpirt e të njëjtës zemër jemi,","toskë"
"Per rreth vendin shkojn tue e lá, Per me trêmë bishat nper pisha","gegë"
"Ne kemi të njëjtat ndjenja dhe të njëjtën gjuhë flasim","toskë"
"Ngasin grát neper errmore, Djepat m' shpinë e fmin per dore","gegë"
"Ne nuk jemi kurrsesi as turq, as grekër, as sllavë,","toskë"
"Jo qi tham un me mend t' mija. Se edhè atý po t' ndollte ushtrija","gegë"
"Jemi vetëm arbërorë, shqipëtarë zemërtrima,","toskë"
"Njerz të lém, po, me armë në dorë, regjë në diell, cangllue në borë,","gegë"
"Mëmëdheut dhe të birit të të lartit zot në qiell!","toskë"
"Ushtrija shiptare, nga Sutjeska, âsht per rrugë kah pozicionet e reja.","gegë"
"Të na kthejnë ne në kafshë me atë shkopin e Çirçës?","toskë"
"Gjithkah ushtar, qi djegin kullat e kasolla, plaqkisin e vrasin","gegë"
"Pse të tjerve t’u shërbejë gjith kjo mendje e trimëri?","toskë"
"malazeze të ngarkueme randë me rraqe të grabituna","gegë"
"Bishave t’egra mongole, që veç dëm na kanë prurë!","toskë"
"Nji vashë që del në oborrin e shpìs dhe duket ma e hieshme se drita e natjes","gegë"
"O miq, gjaku i shqiptarit është derdhur kurdoherë","toskë"
"S’din kurgja per shka âsht tuj ndodhë, sado që Tringa shef mirë fatin, që e pret ate e vendin","gegë"
"Që të rrojn’ ata përbindsha, ata turq shkatërrimtarë.","gegë"
"Ali Pasha m' kambë âsht çue Krén e t' Parë aj ká bashkue","gegë"
"Dhe një gjë të till’ e bënë kaqë burra të dëgjuar!","toskë"
"E Shqypnin un nuk e lshoj: Nuk e lshoj, as shum, as pak","gegë"
"Ne, medet, vam’ u shërbyem turqëve, vrasësve tanë,","gegë"
"Ali Pasha m' kambë âsht çue Krén e t' Parë aj ká bashkue","gegë"
"Të kesh kaq burra në zë dhe të jesh akoma skllave!","toskë"
"Terri i natës, thonë, âsht trathtár ","gegë"
"O heronj të paharruar, u munduat kot së koti,","toskë"
"Nuk ká sosh si me shpëtue, Hasmit m' shpinë aj per m' i u lshue","gegë"
"Me të shenjtin gjakun tuaj, me armët tuaja të lara,","toskë"
"Gjithsi t' vijë në terezí, Se nuk rrnohet me bukë thatë !","gegë"
"Thue se vojtë Malcis ká hallí ,Me hi Lekët në dhé per s' gjalli","gegë"
"Se un nji punë e kam pleqnue: Na 'izèt vetët, këtu bashkue,","gegë"
"Trimat mirë tuj u shterngue Prap n' e nesert me luftue, Hylli i dritës tue vezullue.","gegë"
"Me fjalë t' mira tue e pershendetë, Si zotni qi isht' kênë vetë.","gegë"
"Njizet shokë, hekur me bré, Zânin pushkë, synin rrufé:","gegë"
"Janë tue u thá, ndoshta, per ujë; Por at fjalë mue mos m' a thuej","gegë"
"Hajrin s' na ká pá kurr shpija: Veç se vrá me Turk e shkjá","gegë"
"Ju si burra të vërtetë me zell e me zjarr luftuat,","toskë"
"Po, për fatin ton’ të keq, përfituan ca të tjerë.","toskë"
"Se s' âsht gjâ, besa, ajo fjalë. Un, zotni, n' ushtri kam dalë, Jo me turq, por me Shqyptarë","gegë"
"Arrin në majë lart i kapitur,","toskë"
"Qëndron me frikë, pret i tronditur,","toskë"
"Dhe Jehovaj i flet prej një reje","toskë"
"Me zë rrufeje:","toskë"
"Dhe u shojtën për së dyti shpresat tuaja të shenjta.","toskë"
"N'ty ma i bukur lulzon Prielli,","gegë"
"Jane ma t'kandshme stine e mot;","gegë"
"N'ty bylbyli pa le dielli","gegë"
"Kndon ma ambel t'Madhit Zot.","gegë"
"N’atë vend që ju, o trima, e çliruat aso kohe,","gegë"
"Erdhën lajkësit e turqve, bizantinë dhe romej,","toskë"
"E nami i sajë përjetë u trashigoftë!","toskë"
"Po: rrnoftë Shqypnija! E porsi krypa n'Dri","gegë"
"E porsi krandja e that n'nji flakada,","gegë"
"U shoftë me arë, me farë me mal e vrri","gegë"
"Kushdo shqyptar, qi s'brohoritë me za,","gegë"
"Kushdo shqyptar, qi s'brohoritë me uzdajë:","gegë"
"Oh! Rrnoftë Shqypnija! Rrnoftë Flamuri i sajë!","gegë"
"Mbaroi Malcija! Lekë ma sot nuk ka;","gegë"
"Nuk ka ma burra, qi, me drrasë t'krahnorit","gegë"
"Mburojë me i ndêjë Shqypnis. Anmiku shkjá","gegë"
"Mbas sodit s'ka pse dron mâ prej Malcorit:","gegë"
"Malcori asht thye; e, i dbuem ai me trathti,","gegë"
"Pa Atme sot ka mbetë, pa plang, pa shpi!","gegë"
"N'shpi t'tij, po, djepat asht tu'i lkundun shkina;","gegë"
"Arën e tij asht shkjau tu'e lavrue,","gegë"
"E ushtari i Malit t'Zi ‘dhè, kualt stervina","gegë"
"Per ata Kryqa t'bekuem i ka pengue,","gegë"
"Nen t'cillët pushojn, heu! Njata trima – rrfé","gegë"
"Qi bindën shekllin tue luftue p'r Atdhé.","gegë"
"O natë e kobshme! Natë tri herë mizore,","toskë"
"Natë e mnershme, si nata e fundit t'ferrit,","gegë"
"Pse ti shtekun ia çile ushtris gjaksore,","gegë"
"Qi, strukë nen t'zezen mblojë trathtare t'territ,","gegë"
"Burrat e dheut do t' xêtê n'gjumë pështetun,","gegë"
"Porsi n'strofull luani xêhêt fjetun?!…","gegë"
"Të varruemët prap tue mengjisë, Tue i forcue me shûjtë e bare","gegë"
"Fanarjotë dhelparakë edhe kalemxinj të ulët,","toskë"
"Komb’ i lirë, çobaxhinjtë nga qenë edhe nga s’qenë,","toskë"
"Me fjalë të tjera grekët, ata miqtë tan’ të mirë,","gegë"
"M' a ká dhânun fjalen mue, Se ket besë gadi âsht m' e vû,","gegë"
"Ngjitet përpjetë Malit të shkretë","toskë"
"Krye-Profeti trimi me fletë,","toskë"
"Të bisedonjë me Perëndinë","toskë"
"Për Palestinë.","toskë"
"S'çohet sod me armë mizore,S'lidhet sod me besë arbnore","gegë"
"Kur të më kujtosh,","toskë"
"Kur të vish të shkosh,","toskë"
"Kur të shkosh këtejza pranë","toskë"
"Që të çmallërosh","toskë"
"Dhe ju quajtën të huaj, ju thanë “palarvanites”.","toskë"
"Dhe ata mosmirënjohës, o sa keq, gërmuan varret","toskë"
"Dhe shpërndanë nëpër rrugët eshtrat tuaja të shenjta.","toskë"
"Per ma dhânë mâ para jeten,Per me shkrí mâ para veten","gegë"
"Nëno moj, mbaj zi për vllanë,","toskë"
"Me tre plumba na i ranë,","toskë"
"Na e vran' e na e shanë,","toskë"
"Na i thanë trathëtor.","toskë"
"Mjellë âsht qarrja me tagana, Me calina e me shejshana:","gegë"
"Ti po vjen që prej së largu magji-plotë e dal-ngadal.","toskë"
"Ti po vjen që prej së largu dyke shkitur mbi lendina.","toskë"
"Nënë thëmbërzat e tua përgëzohet trendelina,","toskë"
"Shtrihet luleja mitare e zembakut qe t’ u fal.","toskë"
"Vetëm rastësisht një herë ata shprehën të vërtetën","toskë"
"Se vërtet jeni shqiptarë dhe porsi të huaj jeni.","toskë"
"Plum me t' dekun janë e t' mbetun, E as s' po mundet kush me u gjetun","gegë"
"Si Me Mat Shqypnin e Ngrat","gegë"
"Rri e perplasu nper ledinë: Perplas kambë e perplas duer","gegë"
"Të ushqesh në gji një gjarpër të helmuar, të pabesë,","toskë"
"Dhe të bëjë çmos ngahera si e si të të helmojë.","toskë"
"Ç’doni ju nga Shqipëri? Grekër, me siguri doni","gegë"
"Kah vjen shpirti per me dalë! Ty, o Zot, të kjoshim falë:","gegë"
"Që të vrisni djemt’ e Piros fshehurazi me një tjegull.","toskë"
"Po të rremat, djallëzitë, asnjëherë s’japin fryte.","toskë"
"Randë shosho'in varrue per dekë Tue dhânë shpírt e ashtû tue hjekë","gegë"
"Kush kërkon që të këmbejë kombësin’, gjuhën e mëmës,","toskë"
"Të mohoj’ atdhenë, ndjenjat, ai do të jetë kafshë.","toskë"
"Ti qi e vjeter kè qillue E m' i vjen tokës rreth e okolle","gegë"
"Si? Ju duket e arsyeshme, o filiza të Sokratit?","toskë"
"Dhe a është, vall’, e mundur të harrojë komb’ i tërë","toskë"
"Gjuhën e tij amëtare, t’i humbasë që të gjitha?","toskë"
"Mbas shum rruge kapet tek nji kullë, rrethue me ara","gegë"
"Dhe të qaj me mall të rëndë poshtë teje pa pushim,","toskë"
"Poshtë fillit të poleskës ku do shkeli kamba jote.","toskë"
"Të të shtroj nga dhëmbja ime një cudi prej pikash lote,","toskë"
"Një pluhurë të përvajshme vetëm dhëmbj’ e dëshirim.","toskë"
"Të m’ a shkelish hije- letë ! të m’ a shkelish mes për mes !","gegë"
"Të të shoh si më lekundesh me sy fjetur e fatuar,","toskë"
"Brënda lotëve të mija të të shoh të pasqyruar,","toskë"
"E pastaj le të venitem, le të hesht e le të vdes.","toskë"
"Fjalët ua mbuloft’ harresa, posht’ e rrema, djallëzia!","toskë"
"Nuk u bâhet shpírt me dhânë Njâni tjetrit pa i a zânë","gegë"
"Kur në flakë të qiririt zë mendonem net-për-net","toskë"
"Dh’e ndjej shpirtin e kulluar nëpër dritën që më tret","gegë"
"Prej skëterrës se pa matë më del bot’ e ëndërruar,","toskë"
"vetëm ti, o im-e dashur net-për-net më rri larguar","toskë"
"u kë quani si trima patriotë, kë nderoni,","toskë"
"Po çdo ëndërr që më shfaqet prej skëterrës së pafund","toskë"
"çdo mendim i llaftaruar që më dhemb e më përtund,","toskë"
"Duke rënë prej së lartash posi pikë zemërate","toskë"
"T’i përshkohet për-së-thelli bukuris’ së qenies sate.","toskë"
"T’i përshkohet mes-për-mesi dlirësis’ së shpirit tënd,","toskë"
"Ta merr pamjen e fytyrës, bëhet shkronjëz e kuvend.","toskë"
"Ai del prej shkretëtire ment’ e mi të m’i stolisë","toskë"
"E ka tingull llaftarie, ka verbimin e magjisë,","toskë"
"Djallin që tradhton atdhenë nuk e do as mëma vetë.","toskë"
"T'msuem per Mbret me dhânun jeten,T'msuem per vend me shkrî atà veten","gegë"
"Se shka Knjazi ish' tue ligjrue Per Shqypní e per Shqyptarë","gegë"
"Gjallë as dekë s'po mûjm m'e zânë,Me gjithkta nuk do me thânë, Se na s'e pushtojm Shqypnín","gegë"
"A nuk është mëmëdheu më i dashur, i nderuar,","toskë"
"Nga çdo gjë e mir’ në botë, nga prindët e farefisi,","toskë"
"Nga fëmijët dhe nga miqtë? A ka ndjenjë më fisnike","toskë"
"Kû kan lé e kû jânë perkundun,Prej kah shk'' llin e kan tundun","gegë"
"Po âsht nji nieri qi e man bukaN'mos e mârrët pushka e kurrkue","gegë"
"Se ndjenj’ e atdhetarisë edhe se ndjenj’ e lirisë?","toskë"
"Si? Qenkemi ne grekër? Jo, më falni! Jemi vetëm","toskë"
"Alvanitër, miq të dashur, jemi vetëm shqipëtarë.","toskë"
"Çdo gjë tjetër është sharje, fyerje dhe blasfemi.","toskë"
"Të ndërrojmë emrin tonë kombëtar? Mos qofë thënë!","toskë"
"Ashtu si fjala grek është për ju e shtrenjtë, e dashur,","toskë"
"Dhe për ne fjala shqiptar është e shenjtë dhe e çmuar.","toskë"
"Nëse thoni që edhe ju jeni, gjithashtu, pellazgë,","toskë"
"Dihetë se pellazgjikë janë kaq e kaë kombe:","toskë"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
